173,ALCO,"Alico, Inc.",29.60 USD,+0.85%,4.219 K,0.17,225.575 M USD,4.70,6.29 USD,—,0.70%,Process Industries,Strong buy
174,ALCY,Alchemy Investments Acquisition Corp 1,10.58 USD,0.00%,2.005 K,0.04,158.388 M USD,81.95,0.13 USD,—,0.00%,Finance,—
175,ALDX,"Aldeyra Therapeutics, Inc.",3.32 USD,+7.63%,179.562 K,0.47,195.239 M USD,—,−0.64 USD,+39.98%,0.00%,Health Technology,Strong buy
176,ALE,"Allete, Inc.",59.11 USD,+0.49%,12.415 K,0.04,3.403 B USD,13.74,4.30 USD,+26.23%,4.75%,Utilities,Neutral
177,ALEC,"Alector, Inc.",5.99 USD,−1.48%,23.645 K,0.03,573.538 M USD,—,−1.56 USD,+3.69%,0.00%,Health Technology,Buy
178,ALG,"Alamo Group, Inc.",226.50 USD,+0.27%,10.316 K,0.14,2.721 B USD,19.94,11.36 USD,+33.00%,0.42%,Producer Manufacturing,Strong buy
179,ALGM,"Allegro MicroSystems, Inc.",26.96 USD,+0.60%,93.012 K,0.07,5.207 B USD,23.70,1.14 USD,+45.47%,0.00%,Electronic Technology,Strong buy
180,ALGN,"Align Technology, Inc.",327.41 USD,−0.15%,39.046 K,0.08,24.59 B USD,56.32,5.81 USD,+26.40%,0.00%,Health Technology,Buy
181,ALGS,"Aligos Therapeutics, Inc.",0.9775 USD,−0.15%,37.761 K,0.08,73.966 M USD,—,−0.69 USD,—,0.00%,Health Technology,Buy
182,ALGT,Allegiant Travel Company,76.55 USD,+0.39%,6.56 K,0.03,1.4 B USD,12.12,6.32 USD,+6997.64%,2.47%,Transportation,Neutral
183,ALHC,"Alignment Healthcare, Inc.",4.76 USD,−0.69%,97.681 K,0.08,898.948 M USD,—,−0.79 USD,+3.67%,0.00%,Health Services,Buy
184,ALIM,"Alimera Sciences, Inc.",3.92 USD,+0.51%,281,0.00,205.229 M USD,—,−2.16 USD,+16.42%,0.00%,Health Technology,Strong buy
185,ALIT,"Alight, Inc.",9.82 USD,+0.26%,375.622 K,0.05,5.791 B USD,—,−0.54 USD,−274.38%,0.00%,Technology Services,Strong buy
186,ALK,"Alaska Air Group, Inc.",42.67 USD,+1.56%,371.368 K,0.17,5.378 B USD,23.60,1.81 USD,+315.20%,0.00%,Transportation,Buy
187,ALKS,Alkermes plc,27.05 USD,−0.73%,87.085 K,0.03,4.519 B USD,13.07,2.07 USD,—,0.00%,Health Technology,Buy
188,ALKT,"Alkami Technology, Inc.",24.22 USD,+0.96%,14.48 K,0.06,2.344 B USD,—,−0.67 USD,−3.86%,0.00%,Technology Services,Buy
189,ALL,Allstate Corporation (The),172.77 USD,+1.73%,177.654 K,0.07,45.45 B USD,—,−1.19 USD,+77.64%,2.08%,Finance,Buy
190,ALLE,Allegion plc,134.43 USD,+0.14%,15.628 K,0.02,11.77 B USD,21.96,6.12 USD,+18.04%,1.35%,Producer Manufacturing,Neutral
191,ALLG,Allego N.V.,1.80 USD,+35.34%,5.214 M,4.63,480.92 M USD,—,−0.48 USD,—,0.00%,Retail Trade,Strong buy
192,ALLK,Allakos Inc.,1.29 USD,+0.78%,86.423 K,0.15,113.357 M USD,—,−2.14 USD,+61.37%,0.00%,Health Technology,Neutral
193,ALLO,"Allogene Therapeutics, Inc.",4.47 USD,+0.11%,181.61 K,0.06,754.996 M USD,—,−2.09 USD,−10.87%,0.00%,Health Technology,Buy
194,ALLR,"Allarity Therapeutics, Inc.",0.3099 USD,−0.99%,168.525 K,1.19,1.915 M USD,—,−206.45 USD,+93.26%,0.00%,Health Technology,Neutral
195,ALLT,Allot Ltd.,2.18 USD,+0.46%,590,0.01,83.398 M USD,—,−1.66 USD,−91.41%,0.00%,Electronic Technology,Buy
196,ALLY,Ally Financial Inc.,40.08 USD,+0.68%,507.552 K,0.14,12.183 B USD,13.42,2.99 USD,—,3.06%,Finance,Buy
197,ALNT,Allient Inc.,35.74 USD,−0.14%,12.058 K,0.18,593.046 M USD,24.11,1.48 USD,+36.56%,0.34%,Producer Manufacturing,Buy
198,ALNY,"Alnylam Pharmaceuticals, Inc.",152.65 USD,−1.13%,27.406 K,0.05,19.225 B USD,—,−3.56 USD,+61.68%,0.00%,Health Technology,Buy
199,ALOT,"AstroNova, Inc.",17.88 USD,0.00%,10.1 K,0.69,132.898 M USD,28.67,0.62 USD,+72.98%,0.00%,Electronic Technology,—
200,ALPN,"Alpine Immune Sciences, Inc.",38.24 USD,−1.07%,43.636 K,0.03,2.506 B USD,—,−0.69 USD,+58.73%,0.00%,Health Technology,Strong buy
201,ALPP,"Alpine 4 Holdings, Inc.",0.7455 USD,+1.73%,5.425 K,0.15,20.138 M USD,—,−0.83 USD,−50.33%,0.00%,Electronic Technology,—
202,ALRM,"Alarm.com Holdings, Inc.",73.00 USD,+0.08%,18.116 K,0.08,3.646 B USD,47.78,1.53 USD,+44.03%,0.00%,Technology Services,Buy
203,ALRN,"Aileron Therapeutics, Inc.",6.93 USD,−0.01%,7.817 K,0.18,33.857 M USD,—,−2.85 USD,+56.30%,0.00%,Health Technology,—
204,ALRS,Alerus Financial Corporation,21.89 USD,+0.78%,5.042 K,0.14,432.059 M USD,38.02,0.58 USD,—,3.55%,Finance,Neutral
205,ALSA,Alpha Star Acquisition Corporation,11.33 USD,+0.18%,492,0.02,139.002 M USD,34.80,0.33 USD,+2568.85%,0.00%,Finance,—
206,ALSN,"Allison Transmission Holdings, Inc.",80.75 USD,−0.06%,35.275 K,0.06,7.043 B USD,10.86,7.44 USD,+34.51%,1.15%,Producer Manufacturing,Neutral
207,ALT,"Altimmune, Inc.",9.97 USD,+12.15%,1.921 M,0.39,535.677 M USD,—,−1.64 USD,+7.39%,0.00%,Health Technology,Strong buy
208,ALTG,Alta Equipment Group Inc.,12.86 USD,−0.23%,6.964 K,0.01,421.877 M USD,71.56,0.18 USD,−8.46%,1.78%,Distribution Services,Strong buy
209,ALTI,"AlTi Global, Inc.",5.31 USD,+4.73%,69.278 K,0.22,628.866 M USD,—,−2.96 USD,−1552.70%,0.00%,Finance,Strong buy
210,ALTM,Arcadium Lithium plc,4.37 USD,−1.35%,657.537 K,0.04,4.695 B USD,—,—,—,0.00%,Non-Energy Minerals,Buy
211,ALTO,"Alto Ingredients, Inc.",2.13 USD,+6.99%,190.551 K,0.37,161.176 M USD,—,−0.40 USD,+32.00%,0.00%,Process Industries,Strong buy
212,ALTR,Altair Engineering Inc.,85.92 USD,−0.40%,30.541 K,0.08,7.088 B USD,—,−0.14 USD,+76.37%,0.00%,Technology Services,Buy
213,ALUR,"Allurion Technologies, Inc.",1.79 USD,+1.70%,1.235 K,0.03,85.655 M USD,—,−4.34 USD,−1544.19%,0.00%,Health Technology,Strong buy
214,ALV,"Autoliv, Inc.",121.56 USD,−0.44%,63.528 K,0.13,10.046 B USD,21.09,5.76 USD,+18.75%,2.20%,Producer Manufacturing,Buy
215,ALVO,Alvotech,12.58 USD,−0.79%,13.451 K,0.11,3.357 B USD,—,−2.07 USD,−1723.47%,0.00%,Health Technology,Buy
216,ALVR,"AlloVir, Inc.",0.7701 USD,+1.13%,73.252 K,0.12,86.327 M USD,—,−1.83 USD,+19.73%,0.00%,Health Technology,Sell
217,ALXO,ALX Oncology Holdings Inc.,11.04 USD,−3.24%,45.435 K,0.12,553.679 M USD,—,−3.74 USD,−23.35%,0.00%,Health Technology,Strong buy
218,ALZN,"Alzamend Neuro, Inc.",0.99 USD,−2.94%,3.482 K,0.07,6.798 M USD,—,−1.87 USD,+21.44%,0.00%,Health Technology,Neutral
219,AM,Antero Midstream Corporation,13.97 USD,+0.54%,115.688 K,0.04,6.7 B USD,18.15,0.77 USD,+13.51%,6.53%,Industrial Services,Neutral
220,AMAL,Amalgamated Financial Corp.,23.93 USD,0.00%,8.313 K,0.05,730.09 M USD,8.36,2.86 USD,—,1.71%,Finance,Strong buy
221,AMAT,"Applied Materials, Inc.",203.36 USD,−2.23%,1.474 M,0.30,168.967 B USD,23.92,8.50 USD,+13.94%,0.62%,Producer Manufacturing,Buy
222,AMBA,"Ambarella, Inc.",52.04 USD,+1.50%,47.326 K,0.08,2.095 B USD,—,−4.24 USD,−148.81%,0.00%,Electronic Technology,Buy
223,AMBC,"Ambac Financial Group, Inc.",15.39 USD,+1.45%,9.791 K,0.03,695.557 M USD,96.01,0.16 USD,−98.60%,0.00%,Finance,Neutral
224,AMBI,Ambipar Emergency Response,5.75 USD,+4.36%,207,0.02,318.722 M USD,—,—,—,0.00%,Industrial Services,—
225,AMBP,Ardagh Metal Packaging S.A.,3.45 USD,+1.77%,821.749 K,0.69,2.062 B USD,—,−0.08 USD,−121.25%,11.94%,Process Industries,Neutral
226,AMC,"AMC Entertainment Holdings, Inc.",3.80 USD,−12.56%,17.481 M,1.71,999.141 M USD,—,−0.92 USD,+85.79%,0.00%,Consumer Services,Sell
227,AMCR,Amcor plc,9.51 USD,+0.32%,395.864 K,0.04,13.745 B USD,21.60,0.44 USD,−38.17%,5.39%,Process Industries,Neutral
228,AMCX,AMC Networks Inc.,12.18 USD,−0.89%,23.788 K,0.02,530.61 M USD,2.48,4.91 USD,+3972.53%,0.00%,Consumer Services,Sell
229,AMD,"Advanced Micro Devices, Inc.",181.91 USD,+1.29%,16.838 M,0.23,293.928 B USD,347.62,0.52 USD,−40.86%,0.00%,Electronic Technology,Buy
230,AME,"AMETEK, Inc.",183.38 USD,−0.19%,60.285 K,0.07,42.363 B USD,32.33,5.67 USD,+13.24%,0.55%,Producer Manufacturing,Buy
231,AMED,Amedisys Inc,92.51 USD,+0.05%,38.872 K,0.11,3.022 B USD,—,−0.31 USD,−108.62%,0.00%,Health Services,Buy
232,AMG,"Affiliated Managers Group, Inc.",167.14 USD,+0.47%,10.852 K,0.04,5.481 B USD,9.64,17.34 USD,−34.12%,0.02%,Finance,Buy
233,AMGN,Amgen Inc.,285.77 USD,−0.19%,276.294 K,0.08,153.15 B USD,22.89,12.48 USD,+3.07%,3.07%,Health Technology,Buy
234,A,AMIX,2.79 USD,+0.72%,11.771 K,0.15,52.435 M USD,—,—,—,—,Health Technology,—
235,AMK,"AssetMark Financial Holdings, Inc.",35.42 USD,+0.52%,22.611 K,0.13,2.635 B USD,21.45,1.65 USD,+18.00%,0.00%,Finance,Strong buy
236,AMKR,"Amkor Technology, Inc.",32.44 USD,−0.90%,36.114 K,0.03,7.976 B USD,22.28,1.46 USD,−53.20%,0.96%,Electronic Technology,Buy
237,AMLX,"Amylyx Pharmaceuticals, Inc.",2.86 USD,−0.69%,309.567 K,0.11,193.857 M USD,4.06,0.70 USD,—,0.00%,Health Technology,Neutral
238,AMN,AMN Healthcare Services Inc,60.75 USD,−1.19%,102.585 K,0.08,2.302 B USD,11.49,5.29 USD,−46.28%,0.00%,Commercial Services,Buy
239,AMNB,"American National Bankshares, Inc.",48.00 USD,+0.17%,1.305 K,0.08,510.191 M USD,19.50,2.46 USD,—,2.62%,Finance,—
240,AMP,"Ameriprise Financial, Inc.",437.89 USD,+0.44%,38.852 K,0.06,43.873 B USD,18.47,23.71 USD,+5.59%,1.25%,Finance,Buy
241,AMPE,"Ampio Pharmaceuticals, Inc.",0.8231 USD,+0.38%,9.369 K,0.10,684.836 K USD,—,−12.05 USD,+63.98%,0.00%,Health Technology,—
242,AMPG,"Amplitech Group, Inc.",2.02 USD,+1.00%,9.204 K,0.95,19.568 M USD,—,−0.29 USD,−7.75%,0.00%,Electronic Technology,—
243,AMPH,"Amphastar Pharmaceuticals, Inc.",44.79 USD,+2.92%,38.808 K,0.10,2.154 B USD,17.31,2.59 USD,+47.97%,0.00%,Health Technology,Buy
244,AMPL,"Amplitude, Inc.",11.09 USD,+1.33%,32.358 K,0.09,1.335 B USD,—,−0.78 USD,+7.51%,0.00%,Technology Services,Neutral
245,AMPS,"Altus Power, Inc.",4.79 USD,+0.31%,202.055 K,0.10,761.203 M USD,—,−0.06 USD,−117.42%,0.00%,Utilities,Strong buy
246,AMPX,"Amprius Technologies, Inc.",2.67 USD,+1.14%,68.394 K,0.09,236.027 M USD,—,−0.39 USD,—,0.00%,Producer Manufacturing,Strong buy
247,AMPY,Amplify Energy Corp.,6.55 USD,+0.31%,48.454 K,0.09,258.53 M USD,0.68,9.66 USD,+606.87%,0.00%,Energy Minerals,Strong buy
248,AMR,"Alpha Metallurgical Resources, Inc.",321.20 USD,−0.56%,26.304 K,0.08,4.174 B USD,6.59,48.71 USD,−37.65%,0.62%,Energy Minerals,Buy
249,AMRC,"Ameresco, Inc.",23.05 USD,+1.36%,64.889 K,0.10,1.205 B USD,19.65,1.17 USD,−34.10%,0.00%,Industrial Services,Buy
250,AMRK,"A-Mark Precious Metals, Inc.",30.19 USD,+0.45%,32.423 K,0.14,689.864 M USD,6.70,4.51 USD,−28.57%,2.82%,Finance,Strong buy
251,AMRX,"Amneal Pharmaceuticals, Inc.",6.06 USD,−1.06%,729.074 K,0.41,1.868 B USD,—,−0.31 USD,+63.66%,0.00%,Health Technology,Buy
252,AMS,American Shared Hospital Services,2.86 USD,+6.32%,29.276 K,2.79,18.018 M USD,31.81,0.09 USD,−57.47%,0.00%,Finance,—
253,AMSC,American Superconductor Corporation,13.64 USD,+1.43%,45.17 K,0.08,492.968 M USD,—,−0.58 USD,+51.62%,0.00%,Producer Manufacturing,Strong buy
254,AMSF,"AMERISAFE, Inc.",50.07 USD,+0.76%,8.778 K,0.04,958.09 M USD,15.49,3.23 USD,+12.19%,2.75%,Finance,Neutral
255,AMST,Amesite Inc.,2.19 USD,+2.90%,3.689 K,0.20,5.555 M USD,—,−1.45 USD,+52.94%,0.00%,Technology Services,—
256,AMSWA,"American Software, Inc.",11.49 USD,+0.35%,2.961 K,0.01,381.699 M USD,39.03,0.29 USD,−9.86%,3.78%,Technology Services,Strong buy
257,AMTB,Amerant Bancorp Inc.,23.04 USD,−0.17%,6.917 K,0.09,774.068 M USD,24.07,0.96 USD,—,1.64%,Finance,Buy
258,AMTX,"Aemetis, Inc",6.30 USD,+4.65%,416.058 K,0.08,248.889 M USD,—,−1.26 USD,+59.55%,0.00%,Process Industries,Buy
259,AMWD,American Woodmark Corporation,101.55 USD,+0.49%,9.467 K,0.06,1.609 B USD,14.01,7.25 USD,+54.44%,0.00%,Producer Manufacturing,Neutral
260,AMWL,American Well Corporation,0.8600 USD,−0.29%,81.649 K,0.04,248.757 M USD,—,−2.39 USD,−142.28%,0.00%,Technology Services,Neutral
261,AMZN,"Amazon.com, Inc.",181.24 USD,+0.78%,8.372 M,0.23,1.883 T USD,62.72,2.89 USD,—,0.00%,Retail Trade,Strong buy
262,AN,"AutoNation, Inc.",167.69 USD,+0.13%,14.472 K,0.02,6.99 B USD,7.40,22.66 USD,−6.70%,0.00%,Retail Trade,Buy
263,ANAB,"AnaptysBio, Inc.",20.88 USD,−2.36%,28.732 K,0.06,558.679 M USD,—,−6.07 USD,−32.73%,0.00%,Health Technology,Strong buy
264,ANDE,"The Andersons, Inc.",57.04 USD,−0.49%,8.299 K,0.04,1.93 B USD,19.36,2.95 USD,−22.63%,1.32%,Commercial Services,Strong buy
265,ANEB,"Anebulo Pharmaceuticals, Inc.",2.99 USD,+7.55%,1.005 K,0.20,77.54 M USD,—,−0.41 USD,+7.26%,0.00%,Health Technology,Strong buy
266,ANET,"Arista Networks, Inc.",290.15 USD,+0.61%,404.872 K,0.13,90.712 B USD,44.11,6.58 USD,+53.80%,0.00%,Electronic Technology,Buy
267,ANF,Abercrombie & Fitch Company,123.79 USD,+2.00%,203.602 K,0.11,6.24 B USD,19.89,6.22 USD,+11490.32%,0.00%,Retail Trade,Neutral
268,ANGH,Anghami Inc.,1.97 USD,+8.24%,173.906 K,0.10,54.48 M USD,—,−0.88 USD,−103.05%,0.00%,Technology Services,—
269,ANGI,Angi Inc.,2.58 USD,−0.58%,133.31 K,0.22,1.293 B USD,—,−0.08 USD,+68.26%,0.00%,Technology Services,Strong buy
270,ANGO,"AngioDynamics, Inc.",5.85 USD,+2.63%,51.125 K,0.13,233.153 M USD,—,−0.36 USD,+57.21%,0.00%,Health Technology,Buy
271,ANIK,Anika Therapeutics Inc.,25.31 USD,−0.92%,4.163 K,0.04,370.488 M USD,—,−5.64 USD,−453.72%,0.00%,Health Technology,Buy
272,ANIP,"ANI Pharmaceuticals, Inc.",69.02 USD,−0.96%,7.832 K,0.05,1.455 B USD,74.46,0.93 USD,—,0.00%,Health Technology,Strong buy
273,ANIX,"Anixa Biosciences, Inc.",3.38 USD,+4.64%,19.879 K,0.12,107.821 M USD,—,−0.35 USD,+12.81%,0.00%,Health Technology,Strong buy
274,ANNX,"Annexon, Inc.",7.95 USD,+1.73%,781.653 K,0.24,622.396 M USD,—,−1.78 USD,+37.91%,0.00%,Health Technology,Strong buy
275,ANRO,"Alto Neuroscience, Inc.",16.09 USD,−4.11%,35.311 K,0.10,432.564 M USD,—,—,—,0.00%,Health Technology,Strong buy
276,A,ANSC,10.17 USD,0.00%,75.722 K,0.76,438.581 M USD,—,—,—,0.00%,Finance,—
277,ANSS,"ANSYS, Inc.",346.24 USD,−0.49%,55.644 K,0.10,30.129 B USD,60.51,5.72 USD,−4.43%,0.00%,Technology Services,Neutral
278,ANTX,"AN2 Therapeutics, Inc.",3.27 USD,+1.55%,31.762 K,0.09,97.255 M USD,—,−2.86 USD,—,0.00%,Health Technology,Neutral
279,ANVS,"Annovis Bio, Inc.",11.94 USD,−0.71%,35.972 K,0.09,127.743 M USD,—,−4.27 USD,−23.49%,0.00%,Health Technology,Strong buy
280,ANY,Sphere 3D Corp.,1.57 USD,+15.44%,353.752 K,0.60,27.94 M USD,—,−1.85 USD,+90.76%,0.00%,Technology Services,Strong buy
281,AOGO,Arogo Capital Acquisition Corp.,10.76 USD,0.00%,1.65 K,0.45,46.805 M USD,18.68,0.58 USD,—,0.00%,Finance,—
282,AON,Aon plc,335.73 USD,+0.58%,57.64 K,0.06,66.574 B USD,26.90,12.48 USD,+2.97%,0.75%,Finance,Neutral
283,AONC,"American Oncology Network, Inc.",5.87 USD,−0.51%,1.065 K,0.14,203.452 M USD,—,−0.03 USD,−117.20%,0.00%,Health Services,—
284,AORT,"Artivion, Inc.",21.72 USD,+0.42%,19.253 K,0.08,895.41 M USD,—,−0.75 USD,−57.45%,0.00%,Health Technology,Strong buy
285,AOS,A.O. Smith Corporation,89.02 USD,+0.19%,54.71 K,0.05,13.104 B USD,24.15,3.69 USD,+149.71%,1.41%,Producer Manufacturing,Neutral
286,AOSL,Alpha and Omega Semiconductor Limited,21.78 USD,−0.30%,5.423 K,0.04,615.762 M USD,—,−0.63 USD,−123.07%,0.00%,Electronic Technology,Buy
287,AOUT,"American Outdoor Brands, Inc.",8.70 USD,+0.58%,2.123 K,0.07,110.989 M USD,—,−0.82 USD,+87.00%,0.00%,Consumer Durables,Strong buy
288,AP,Ampco-Pittsburgh Corporation,2.24 USD,+6.12%,5.351 K,0.11,44.483 M USD,—,−2.02 USD,−1723.68%,0.00%,Non-Energy Minerals,—
289,APA,APA Corporation,34.06 USD,+1.02%,1.493 M,0.16,10.269 B USD,3.67,9.27 USD,−14.04%,3.04%,Energy Minerals,Buy
290,APAC,StoneBridge Acquisition Corporation,8.00 USD,+16.45%,10.695 K,0.17,57.721 M USD,73.66,0.11 USD,−66.35%,0.00%,Finance,—
291,APAM,Artisan Partners Asset Management Inc.,45.69 USD,+0.29%,73.194 K,0.16,3.65 B USD,14.74,3.10 USD,+5.95%,5.50%,Finance,Neutral
292,APCA,AP Acquisition Corp,11.27 USD,+0.09%,110.725 K,2.19,175.981 M USD,64.03,0.18 USD,+4928.57%,0.00%,Finance,—
293,APCX,AppTech Payments Corp.,0.9699 USD,+2.04%,61.055 K,0.16,20.068 M USD,—,−1.15 USD,−5.28%,0.00%,Finance,—
294,APD,"Air Products and Chemicals, Inc.",241.43 USD,−0.69%,148.696 K,0.10,53.669 B USD,23.08,10.46 USD,+3.19%,2.94%,Process Industries,Buy
295,APDN,"Applied DNA Sciences, Inc.",0.4300 USD,+0.47%,9.905 K,0.04,7.301 M USD,—,−0.55 USD,+22.10%,0.00%,Health Technology,Strong buy
296,APEI,"American Public Education, Inc.",14.68 USD,−0.14%,4.932 K,0.03,256.978 M USD,—,−2.95 USD,+51.61%,0.00%,Consumer Services,Buy
297,APG,APi Group Corporation,39.61 USD,+0.18%,97.784 K,0.07,10.51 B USD,—,−0.74 USD,−844.89%,0.00%,Industrial Services,Buy
298,APGE,"Apogee Therapeutics, Inc.",67.88 USD,−0.34%,21.212 K,0.02,3.898 B USD,—,—,—,0.00%,Health Technology,Strong buy
299,APH,Amphenol Corporation,115.16 USD,−0.12%,815.924 K,0.26,69.079 B USD,37.07,3.11 USD,+1.38%,0.75%,Electronic Technology,Buy
300,APLD,Applied Digital Corporation,4.41 USD,+1.38%,364.303 K,0.13,538.217 M USD,—,−0.35 USD,+26.98%,0.00%,Technology Services,Strong buy
301,APLM,Apollomics Inc.,0.5610 USD,−7.27%,48.636 K,0.23,50.227 M USD,—,—,—,0.00%,Health Technology,—
302,APLS,"Apellis Pharmaceuticals, Inc.",57.22 USD,−2.17%,79.527 K,0.07,6.9 B USD,—,−4.48 USD,+26.94%,0.00%,Health Technology,Strong buy
303,APLT,"Applied Therapeutics, Inc.",6.81 USD,−0.58%,174.574 K,0.18,721.089 M USD,—,−1.32 USD,+59.67%,0.00%,Health Technology,Strong buy
304,APM,Aptorum Group Limited,9.14 USD,+5.06%,54.139 K,0.01,47.361 M USD,—,−3.64 USD,−259.72%,0.00%,Health Technology,—
305,APO,"Apollo Global Management, Inc. (New)",112.96 USD,−0.55%,175.674 K,0.07,64.177 B USD,13.47,8.39 USD,—,1.51%,Finance,Buy
306,APOG,"Apogee Enterprises, Inc.",59.25 USD,+0.27%,5.268 K,0.03,1.309 B USD,12.60,4.70 USD,+52.75%,1.65%,Producer Manufacturing,Neutral
307,APP,Applovin Corporation,69.63 USD,+1.12%,333.718 K,0.07,23.813 B USD,69.47,1.00 USD,—,0.00%,Technology Services,Buy
308,APPF,"AppFolio, Inc.",252.96 USD,+2.14%,92.15 K,0.31,9.225 B USD,8488.59,0.03 USD,—,0.00%,Technology Services,Strong buy
309,APPN,Appian Corporation,40.08 USD,+2.19%,54.928 K,0.08,2.942 B USD,—,−1.53 USD,+26.73%,0.00%,Technology Services,Buy
310,APPS,"Digital Turbine, Inc.",2.69 USD,+3.07%,367.364 K,0.08,274.437 M USD,—,−1.97 USD,−500.75%,0.00%,Technology Services,Neutral
311,APRE,"Aprea Therapeutics, Inc.",6.19 USD,+1.98%,2.522 K,0.12,33.613 M USD,—,−21.47 USD,+79.25%,0.00%,Health Technology,Strong buy
312,APT,"Alpha Pro Tech, Ltd.",6.43 USD,+0.31%,2.578 K,0.03,73.701 M USD,18.16,0.35 USD,+39.14%,0.00%,Process Industries,—
313,APTV,Aptiv PLC,78.61 USD,−0.04%,407.628 K,0.18,21.434 B USD,7.59,10.35 USD,+428.85%,0.00%,Producer Manufacturing,Buy
314,A,APVO,4.26 USD,+4.80%,69.276 K,0.82,2.865 M USD,—,−72.07 USD,−191.12%,0.00%,Health Technology,Strong buy
315,APWC,Asia Pacific Wire & Cable Corporation Limited,1.37 USD,+6.17%,19.609 K,5.00,28.242 M USD,—,—,—,0.00%,Electronic Technology,—
316,APXI,APx Acquisition Corp. I,11.42 USD,+0.18%,1.808 K,0.19,162.422 M USD,24.43,0.47 USD,−19.70%,0.00%,Finance,—
317,APYX,Apyx Medical Corporation,1.37 USD,−2.60%,23.96 K,0.05,47.577 M USD,—,−0.54 USD,+19.56%,0.00%,Health Technology,Buy
318,AQB,"AquaBounty Technologies, Inc.",1.99 USD,0.00%,2.347 K,0.10,7.655 M USD,—,−6.95 USD,−11.42%,0.00%,Health Technology,Neutral
319,AQMS,"Aqua Metals, Inc.",0.5175 USD,−1.05%,112.402 K,0.20,55.792 M USD,—,−0.21 USD,+5.44%,0.00%,Non-Energy Minerals,Strong buy
320,AQST,"Aquestive Therapeutics, Inc.",4.31 USD,+5.12%,558.262 K,0.14,387.761 M USD,—,−0.14 USD,+87.58%,0.00%,Health Technology,Strong buy
321,AQU,Aquaron Acquisition Corp.,10.85 USD,+0.18%,305,0.02,49.402 M USD,74.42,0.15 USD,—,0.00%,Finance,—
322,AR,Antero Resources Corporation,28.93 USD,+0.71%,1.251 M,0.32,8.781 B USD,37.50,0.77 USD,−86.74%,0.00%,Energy Minerals,Buy
323,ARAY,Accuray Incorporated,2.48 USD,+2.06%,127.599 K,0.28,245.939 M USD,—,−0.15 USD,−18.26%,0.00%,Health Technology,Strong buy
324,ARBB,ARB IOT Group Limited,1.44 USD,+3.60%,11.324 K,0.38,38.07 M USD,—,—,—,0.00%,Technology Services,—
325,ARBE,Arbe Robotics Ltd.,2.28 USD,+3.41%,36.559 K,0.06,176.132 M USD,—,−0.61 USD,+6.60%,0.00%,Producer Manufacturing,Strong buy
326,ARC,"ARC Document Solutions, Inc.",2.74 USD,+0.37%,18.357 K,0.12,117.179 M USD,14.56,0.19 USD,−26.66%,7.27%,Commercial Services,Strong buy
327,ARCB,ArcBest Corporation,139.43 USD,+1.64%,47.002 K,0.14,3.277 B USD,27.25,5.12 USD,−56.17%,0.35%,Transportation,Buy
328,ARCC,Ares Capital Corporation,20.61 USD,+0.61%,1.184 M,0.30,12.503 B USD,7.76,2.65 USD,+125.29%,9.49%,Finance,Strong buy
329,ARCH,"Arch Resources, Inc.",161.17 USD,−0.71%,19.503 K,0.02,2.959 B USD,6.70,24.04 USD,−62.46%,0.63%,Energy Minerals,Strong buy
330,ARCO,Arcos Dorados Holdings Inc.,11.17 USD,+1.36%,158.49 K,0.10,2.352 B USD,—,—,—,1.77%,Consumer Services,Strong buy
331,ARCT,Arcturus Therapeutics Holdings Inc.,32.20 USD,−2.02%,52.356 K,0.09,866.536 M USD,—,−1.04 USD,−525.19%,0.00%,Health Technology,Strong buy
332,ARDX,"Ardelyx, Inc.",7.41 USD,−0.07%,393.464 K,0.07,1.723 B USD,—,−0.30 USD,+37.08%,0.00%,Health Technology,Strong buy
333,AREB,"American Rebel Holdings, Inc.",0.2999 USD,+3.59%,15.656 K,0.08,1.784 M USD,—,−3.29 USD,+94.23%,0.00%,Consumer Non-Durables,—
334,AREC,American Resources Corporation,1.51 USD,+4.14%,49.993 K,0.20,118.185 M USD,12.16,0.12 USD,—,0.00%,Energy Minerals,Strong buy
335,AREN,"The Arena Group Holdings, Inc.",1.15 USD,+2.68%,9.271 K,0.11,27.41 M USD,—,−3.14 USD,+35.87%,0.00%,Technology Services,—
336,ARES,Ares Management Corporation,133.21 USD,−0.06%,69.584 K,0.06,25.293 B USD,54.77,2.43 USD,+193.90%,2.30%,Finance,Buy
337,ARHS,"Arhaus, Inc.",15.90 USD,+7.43%,477.861 K,0.25,2.231 B USD,17.78,0.89 USD,−8.66%,0.00%,Consumer Durables,Strong buy
338,ARIS,"Aris Water Solutions, Inc.",14.06 USD,0.00%,68.838 K,0.19,812.6 M USD,23.83,0.59 USD,+2151.53%,2.62%,Utilities,Strong buy
339,ARKO,ARKO Corp.,5.64 USD,+2.55%,61.915 K,0.14,676.796 M USD,23.81,0.24 USD,−53.78%,2.24%,Retail Trade,Buy
